bp 1:	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01
bp 2:	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02
168	 -2.77706042e-03	 -1.63904521e-03	 -1.48062695e-03	 -1.43605397e-03	 -1.41757989e-03	 -2.18597611e-02	 -1.33079869e-02	 -8.50832413e-03	 -5.86659220e-03	 -4.39222790e-03	 -3.33592198e-02	 -2.87997515e-02	 -2.55213906e-02	 -2.32855593e-02	 -2.19430671e-02	 -4.05020184e-02	 -4.04137405e-02	 -4.11285546e-02	 -4.27190564e-02	 -4.52942861e-02	 -4.58617169e-02	 -4.94900148e-02	 -5.37541811e-02	 -5.88598800e-02	 -6.49889710e-02
169	 -2.81572810e-03	 -1.64261867e-03	 -1.48191936e-03	 -1.43690685e-03	 -1.41828310e-03	 -2.29386575e-02	 -1.39301222e-02	 -8.85219949e-03	 -6.05928932e-03	 -4.50593268e-03	 -3.49458654e-02	 -3.01997196e-02	 -2.67757658e-02	 -2.44349357e-02	 -2.30271907e-02	 -4.23481935e-02	 -4.22573909e-02	 -4.29966498e-02	 -4.46397741e-02	 -4.72965128e-02	 -4.78792818e-02	 -5.16142965e-02	 -5.59948981e-02	 -6.12287477e-02	 -6.74977701e-02
170	 -2.84572465e-03	 -1.64515055e-03	 -1.48277229e-03	 -1.43744784e-03	 -1.41871979e-03	 -2.38091527e-02	 -1.44335687e-02	 -9.12970507e-03	 -6.21375462e-03	 -4.59629902e-03	 -3.62181888e-02	 -3.13251552e-02	 -2.77860726e-02	 -2.53618953e-02	 -2.39022362e-02	 -4.38237041e-02	 -4.37310855e-02	 -4.44895803e-02	 -4.61739106e-02	 -4.88943234e-02	 -4.94883702e-02	 -5.33065589e-02	 -5.77778090e-02	 -6.31113700e-02	 -6.94892946e-02
171	 -2.86852300e-03	 -1.64692901e-03	 -1.48333353e-03	 -1.43779048e-03	 -1.41899062e-03	 -2.44941309e-02	 -1.48304415e-02	 -9.34788855e-03	 -6.33449772e-03	 -4.66642322e-03	 -3.72151679e-02	 -3.22085944e-02	 -2.85802181e-02	 -2.60912283e-02	 -2.45911462e-02	 -4.49773042e-02	 -4.48834422e-02	 -4.56568923e-02	 -4.73730752e-02	 -5.01426014e-02	 -5.07446564e-02	 -5.46268898e-02	 -5.91679142e-02	 -6.45782335e-02	 -7.10400594e-02
172	 -2.88554095e-03	 -1.64816957e-03	 -1.48370257e-03	 -1.43800780e-03	 -1.41915893e-03	 -2.50214005e-02	 -1.51361977e-02	 -9.51554979e-03	 -6.42681741e-03	 -4.71970968e-03	 -3.79805978e-02	 -3.28876667e-02	 -2.91912262e-02	 -2.66527527e-02	 -2.51217924e-02	 -4.58617429e-02	 -4.57670848e-02	 -4.65520373e-02	 -4.82925520e-02	 -5.10995128e-02	 -5.17070126e-02	 -5.56379934e-02	 -6.02321332e-02	 -6.57009154e-02	 -7.22267181e-02
173	 -2.89805083e-03	 -1.64903041e-03	 -1.48394556e-03	 -1.43814619e-03	 -1.41926405e-03	 -2.54196652e-02	 -1.53671704e-02	 -9.64189269e-03	 -6.49608595e-03	 -4.75948411e-03	 -3.85579413e-02	 -3.34002717e-02	 -2.96527421e-02	 -2.70770945e-02	 -2.55229416e-02	 -4.65283435e-02	 -4.64332265e-02	 -4.72269429e-02	 -4.89858462e-02	 -5.18210314e-02	 -5.24320244e-02	 -5.63997107e-02	 -6.10338625e-02	 -6.65467199e-02	 -7.31208182e-02
174	 -2.90713276e-03	 -1.64962569e-03	 -1.48410603e-03	 -1.43823485e-03	 -1.41933019e-03	 -2.57157759e-02	 -1.55388300e-02	 -9.73557533e-03	 -6.54725925e-03	 -4.78874146e-03	 -3.89869725e-02	 -3.37813826e-02	 -2.99960134e-02	 -2.73928253e-02	 -2.58215035e-02	 -4.70235512e-02	 -4.69282193e-02	 -4.77285609e-02	 -4.95012338e-02	 -5.23574964e-02	 -5.29705457e-02	 -5.69656047e-02	 -6.16296136e-02	 -6.71753903e-02	 -7.37856095e-02
175	 -2.91366339e-03	 -1.65003668e-03	 -1.48421250e-03	 -1.43829210e-03	 -1.41937221e-03	 -2.59331739e-02	 -1.56647702e-02	 -9.80416333e-03	 -6.58460882e-03	 -4.81001965e-03	 -3.93019829e-02	 -3.40612972e-02	 -3.02482110e-02	 -2.76248533e-02	 -2.60409739e-02	 -4.73871522e-02	 -4.72917734e-02	 -4.80970942e-02	 -4.98800010e-02	 -5.27518808e-02	 -5.33659675e-02	 -5.73812747e-02	 -6.20673855e-02	 -6.76375541e-02	 -7.42745737e-02
176	 -2.91832847e-03	 -1.65032052e-03	 -1.48428357e-03	 -1.43832941e-03	 -1.41939920e-03	 -2.60912824e-02	 -1.57562873e-02	 -9.85391301e-03	 -6.61163068e-03	 -4.82536995e-03	 -3.95311886e-02	 -3.42650139e-02	 -3.04318006e-02	 -2.77938037e-02	 -2.62008260e-02	 -4.76517662e-02	 -4.75564493e-02	 -4.83654978e-02	 -5.01559703e-02	 -5.30393539e-02	 -5.36537873e-02	 -5.76839803e-02	 -6.23863520e-02	 -6.79744829e-02	 -7.46312637e-02
177	 -2.92164847e-03	 -1.65051697e-03	 -1.48433137e-03	 -1.43835400e-03	 -1.41941676e-03	 -2.62055478e-02	 -1.58223718e-02	 -9.88978164e-03	 -6.63107272e-03	 -4.83638924e-03	 -3.96969487e-02	 -3.44123715e-02	 -3.05646316e-02	 -2.79160768e-02	 -2.63165515e-02	 -4.78431933e-02	 -4.77480026e-02	 -4.85598376e-02	 -5.03558860e-02	 -5.32477134e-02	 -5.38620504e-02	 -5.79031437e-02	 -6.26174311e-02	 -6.82187362e-02	 -7.48900277e-02
178	 -2.92400896e-03	 -1.65065348e-03	 -1.48436380e-03	 -1.43837039e-03	 -1.41942833e-03	 -2.62878579e-02	 -1.58699397e-02	 -9.91556768e-03	 -6.64502701e-03	 -4.84428431e-03	 -3.98164455e-02	 -3.45186270e-02	 -3.06604392e-02	 -2.80042975e-02	 -2.64000793e-02	 -4.79812440e-02	 -4.78862121e-02	 -4.87001316e-02	 -5.05002867e-02	 -5.33983043e-02	 -5.40122821e-02	 -5.80613443e-02	 -6.27843492e-02	 -6.83952999e-02	 -7.50772270e-02
179	 -2.92569001e-03	 -1.65074890e-03	 -1.48438602e-03	 -1.43838145e-03	 -1.41943607e-03	 -2.63471262e-02	 -1.59041709e-02	 -9.93410620e-03	 -6.65504703e-03	 -4.84994600e-03	 -3.99025592e-02	 -3.45952211e-02	 -3.07295252e-02	 -2.80679371e-02	 -2.64603599e-02	 -4.80807661e-02	 -4.79859044e-02	 -4.88013875e-02	 -5.06045723e-02	 -5.35071336e-02	 -5.41206144e-02	 -5.81755071e-02	 -6.29048943e-02	 -6.85229120e-02	 -7.52126386e-02
180	 -2.92689206e-03	 -1.65081611e-03	 -1.48440141e-03	 -1.43838902e-03	 -1.41944132e-03	 -2.63899012e-02	 -1.59288654e-02	 -9.94747077e-03	 -6.66226426e-03	 -4.85402023e-03	 -3.99647564e-02	 -3.46505629e-02	 -3.07794626e-02	 -2.81139585e-02	 -2.65039742e-02	 -4.81526741e-02	 -4.80579804e-02	 -4.88746419e-02	 -5.06800708e-02	 -5.35859788e-02	 -5.41989080e-02	 -5.82580801e-02	 -6.29921543e-02	 -6.86153649e-02	 -7.53108276e-02
181	 -2.92775698e-03	 -1.65086387e-03	 -1.48441220e-03	 -1.43839427e-03	 -1.41944494e-03	 -2.64209186e-02	 -1.59467677e-02	 -9.95715513e-03	 -6.66749112e-03	 -4.85696909e-03	 -4.00098895e-02	 -3.46907392e-02	 -3.08157330e-02	 -2.81474022e-02	 -2.65356867e-02	 -4.82048714e-02	 -4.81103355e-02	 -4.89278909e-02	 -5.07349918e-02	 -5.36433787e-02	 -5.42557539e-02	 -5.83180834e-02	 -6.30556177e-02	 -6.86826638e-02	 -7.53823663e-02
182	 -2.92838442e-03	 -1.65089818e-03	 -1.48441987e-03	 -1.43839798e-03	 -1.41944748e-03	 -2.64435652e-02	 -1.59598375e-02	 -9.96422385e-03	 -6.67130509e-03	 -4.85912012e-03	 -4.00428633e-02	 -3.47201070e-02	 -3.08422604e-02	 -2.81718766e-02	 -2.65589087e-02	 -4.82430180e-02	 -4.81486256e-02	 -4.89668646e-02	 -5.07752206e-02	 -5.36854576e-02	 -5.42973064e-02	 -5.83619825e-02	 -6.31020893e-02	 -6.87319883e-02	 -7.54348465e-02
183	 -2.92884406e-03	 -1.65092312e-03	 -1.48442539e-03	 -1.43840062e-03	 -1.41944928e-03	 -2.64602449e-02	 -1.59694643e-02	 -9.96943033e-03	 -6.67411401e-03	 -4.86070413e-03	 -4.00671627e-02	 -3.47417618e-02	 -3.08618329e-02	 -2.81899460e-02	 -2.65760651e-02	 -4.82711370e-02	 -4.81768726e-02	 -4.89956387e-02	 -5.08049458e-02	 -5.37165757e-02	 -5.43279418e-02	 -5.83943771e-02	 -6.31364134e-02	 -6.87684532e-02	 -7.54736805e-02
184	 -2.92918455e-03	 -1.65094147e-03	 -1.48442943e-03	 -1.43840255e-03	 -1.41945059e-03	 -2.64726564e-02	 -1.59766293e-02	 -9.97330586e-03	 -6.67620504e-03	 -4.86188339e-03	 -4.00852531e-02	 -3.47578938e-02	 -3.08764235e-02	 -2.82034253e-02	 -2.65888724e-02	 -4.82920760e-02	 -4.81979239e-02	 -4.90171007e-02	 -5.08271358e-02	 -5.37398255e-02	 -5.43507582e-02	 -5.84185261e-02	 -6.31620243e-02	 -6.87956866e-02	 -7.55027103e-02
185	 -2.92943990e-03	 -1.65095516e-03	 -1.48443242e-03	 -1.43840397e-03	 -1.41945156e-03	 -2.64819991e-02	 -1.59820244e-02	 -9.97622481e-03	 -6.67778029e-03	 -4.86277195e-03	 -4.00988762e-02	 -3.47700506e-02	 -3.08874264e-02	 -2.82135976e-02	 -2.65985447e-02	 -4.83078475e-02	 -4.82137934e-02	 -4.90332934e-02	 -5.08438920e-02	 -5.37573971e-02	 -5.43679462e-02	 -5.84367348e-02	 -6.31813533e-02	 -6.88162591e-02	 -7.55246604e-02
186	 -2.92963393e-03	 -1.65096553e-03	 -1.48443468e-03	 -1.43840503e-03	 -1.41945228e-03	 -2.64891205e-02	 -1.59861384e-02	 -9.97845145e-03	 -6.67898231e-03	 -4.86345019e-03	 -4.01092641e-02	 -3.47793271e-02	 -3.08958286e-02	 -2.82213712e-02	 -2.66059419e-02	 -4.83198757e-02	 -4.82259066e-02	 -4.90456638e-02	 -5.08567039e-02	 -5.37708439e-02	 -5.43810563e-02	 -5.84506364e-02	 -6.31961237e-02	 -6.88319942e-02	 -7.55414645e-02
187	 -2.92978342e-03	 -1.65097348e-03	 -1.48443640e-03	 -1.43840585e-03	 -1.41945283e-03	 -2.64946216e-02	 -1.59893178e-02	 -9.98017303e-03	 -6.67991206e-03	 -4.86397500e-03	 -4.01172910e-02	 -3.47865006e-02	 -3.09023308e-02	 -2.82273915e-02	 -2.66116750e-02	 -4.83291715e-02	 -4.82352761e-02	 -4.90552404e-02	 -5.08666307e-02	 -5.37812716e-02	 -5.43911894e-02	 -5.84613910e-02	 -6.32075609e-02	 -6.88441895e-02	 -7.55544999e-02
188	 -2.92990026e-03	 -1.65097969e-03	 -1.48443774e-03	 -1.43840648e-03	 -1.41945325e-03	 -2.64989309e-02	 -1.59918098e-02	 -9.98152298e-03	 -6.68064143e-03	 -4.86438689e-03	 -4.01235806e-02	 -3.47921257e-02	 -3.09074333e-02	 -2.82321195e-02	 -2.66161807e-02	 -4.83364563e-02	 -4.82426249e-02	 -4.90627579e-02	 -5.08744296e-02	 -5.37894707e-02	 -5.43991309e-02	 -5.84698274e-02	 -6.32165407e-02	 -6.88537728e-02	 -7.55647525e-02
189	 -2.92999294e-03	 -1.65098460e-03	 -1.48443880e-03	 -1.43840697e-03	 -1.41945358e-03	 -2.65023558e-02	 -1.59937914e-02	 -9.98259703e-03	 -6.68122202e-03	 -4.86471492e-03	 -4.01285805e-02	 -3.47966007e-02	 -3.09114957e-02	 -2.82358864e-02	 -2.66197733e-02	 -4.83422480e-02	 -4.82484723e-02	 -4.90687445e-02	 -5.08806453e-02	 -5.37960108e-02	 -5.44054453e-02	 -5.84765411e-02	 -6.32236931e-02	 -6.88614125e-02	 -7.55729326e-02
190	 -2.93006759e-03	 -1.65098854e-03	 -1.48443965e-03	 -1.43840737e-03	 -1.41945385e-03	 -2.65051185e-02	 -1.59953908e-02	 -9.98346440e-03	 -6.68169114e-03	 -4.86498009e-03	 -4.01326146e-02	 -3.48002140e-02	 -3.09147782e-02	 -2.82389325e-02	 -2.66226805e-02	 -4.83469215e-02	 -4.82531946e-02	 -4.90735831e-02	 -5.08856731e-02	 -5.38013051e-02	 -5.44105408e-02	 -5.84819635e-02	 -6.32294747e-02	 -6.88675932e-02	 -7.55795559e-02
191	 -2.93012864e-03	 -1.65099177e-03	 -1.48444034e-03	 -1.43840769e-03	 -1.41945407e-03	 -2.65073813e-02	 -1.59967015e-02	 -9.98417562e-03	 -6.68207601e-03	 -4.86519776e-03	 -4.01359193e-02	 -3.48031761e-02	 -3.09174711e-02	 -2.82414332e-02	 -2.66250689e-02	 -4.83507501e-02	 -4.82570663e-02	 -4.90775534e-02	 -5.08898019e-02	 -5.38056560e-02	 -5.44147155e-02	 -5.84864098e-02	 -6.32342194e-02	 -6.88726695e-02	 -7.55850000e-02
192	 -2.93017936e-03	 -1.65099444e-03	 -1.48444091e-03	 -1.43840796e-03	 -1.41945425e-03	 -2.65092635e-02	 -1.59977925e-02	 -9.98476791e-03	 -6.68239669e-03	 -4.86537923e-03	 -4.01386685e-02	 -3.48056422e-02	 -3.09197147e-02	 -2.82435181e-02	 -2.66270616e-02	 -4.83539356e-02	 -4.82602902e-02	 -4.90808618e-02	 -5.08932449e-02	 -5.38092871e-02	 -5.44181891e-02	 -5.84901124e-02	 -6.32381737e-02	 -6.88769033e-02	 -7.55895442e-02
193	 -2.93022217e-03	 -1.65099670e-03	 -1.48444140e-03	 -1.43840819e-03	 -1.41945440e-03	 -2.65108539e-02	 -1.59987148e-02	 -9.98526898e-03	 -6.68266814e-03	 -4.86553291e-03	 -4.01409919e-02	 -3.48077278e-02	 -3.09216135e-02	 -2.82452839e-02	 -2.66287504e-02	 -4.83566278e-02	 -4.82630169e-02	 -4.90836622e-02	 -5.08961615e-02	 -5.38123652e-02	 -5.44211249e-02	 -5.84932443e-02	 -6.32415211e-02	 -6.88804902e-02	 -7.55933969e-02
194	 -2.93025888e-03	 -1.65099864e-03	 -1.48444181e-03	 -1.43840838e-03	 -1.41945453e-03	 -2.65122193e-02	 -1.59995072e-02	 -9.98569969e-03	 -6.68290160e-03	 -4.86566516e-03	 -4.01429869e-02	 -3.48095199e-02	 -3.09232463e-02	 -2.82468033e-02	 -2.66302046e-02	 -4.83589396e-02	 -4.82653603e-02	 -4.90860706e-02	 -5.08986717e-02	 -5.38150162e-02	 -5.44236460e-02	 -5.84959359e-02	 -6.32444002e-02	 -6.88835777e-02	 -7.55967156e-02
195	 -2.93029089e-03	 -1.65100032e-03	 -1.48444217e-03	 -1.43840855e-03	 -1.41945464e-03	 -2.65134107e-02	 -1.60001990e-02	 -9.98607595e-03	 -6.68310567e-03	 -4.86578083e-03	 -4.01447277e-02	 -3.48110849e-02	 -3.09246731e-02	 -2.82481320e-02	 -2.66314771e-02	 -4.83609571e-02	 -4.82674067e-02	 -4.90881755e-02	 -5.09008671e-02	 -5.38173365e-02	 -5.44258462e-02	 -5.84982867e-02	 -6.32469167e-02	 -6.88862782e-02	 -7.55996205e-02
196	 -2.93031925e-03	 -1.65100181e-03	 -1.48444249e-03	 -1.43840870e-03	 -1.41945474e-03	 -2.65144672e-02	 -1.60008129e-02	 -9.98641005e-03	 -6.68328697e-03	 -4.86588365e-03	 -4.01462717e-02	 -3.48124739e-02	 -3.09259404e-02	 -2.82493129e-02	 -2.66326089e-02	 -4.83627465e-02	 -4.82692233e-02	 -4.90900453e-02	 -5.09028187e-02	 -5.38194006e-02	 -5.44277977e-02	 -5.85003736e-02	 -6.32491523e-02	 -6.88886792e-02	 -7.56022050e-02
197	 -2.93034480e-03	 -1.65100316e-03	 -1.48444278e-03	 -1.43840883e-03	 -1.41945483e-03	 -2.65154197e-02	 -1.60013668e-02	 -9.98671164e-03	 -6.68345074e-03	 -4.86597658e-03	 -4.01476638e-02	 -3.48137272e-02	 -3.09270847e-02	 -2.82503800e-02	 -2.66336323e-02	 -4.83643599e-02	 -4.82708625e-02	 -4.90917339e-02	 -5.09045825e-02	 -5.38212674e-02	 -5.44295574e-02	 -5.85022568e-02	 -6.32511713e-02	 -6.88908492e-02	 -7.56045427e-02
198	 -2.93036821e-03	 -1.65100439e-03	 -1.48444304e-03	 -1.43840895e-03	 -1.41945492e-03	 -2.65162927e-02	 -1.60018748e-02	 -9.98698848e-03	 -6.68360116e-03	 -4.86606199e-03	 -4.01489400e-02	 -3.48148770e-02	 -3.09281353e-02	 -2.82513605e-02	 -2.66345733e-02	 -4.83658391e-02	 -4.82723665e-02	 -4.90932844e-02	 -5.09062033e-02	 -5.38229841e-02	 -5.44311707e-02	 -5.85039848e-02	 -6.32530254e-02	 -6.88928435e-02	 -7.56066927e-02
199	 -2.93039001e-03	 -1.65100553e-03	 -1.48444328e-03	 -1.43840907e-03	 -1.41945499e-03	 -2.65171066e-02	 -1.60023487e-02	 -9.98724690e-03	 -6.68374167e-03	 -4.86614182e-03	 -4.01501296e-02	 -3.48159498e-02	 -3.09291164e-02	 -2.82522768e-02	 -2.66354533e-02	 -4.83672180e-02	 -4.82737698e-02	 -4.90947324e-02	 -5.09077181e-02	 -5.38245898e-02	 -5.44326747e-02	 -5.85055972e-02	 -6.32547570e-02	 -6.88947076e-02	 -7.56087039e-02
200	 -2.93041066e-03	 -1.65100662e-03	 -1.48444351e-03	 -1.43840917e-03	 -1.41945507e-03	 -2.65178781e-02	 -1.60027983e-02	 -9.98749229e-03	 -6.68387519e-03	 -4.86621774e-03	 -4.01512576e-02	 -3.48169679e-02	 -3.09300482e-02	 -2.82531477e-02	 -2.66362905e-02	 -4.83685256e-02	 -4.82751017e-02	 -4.90961078e-02	 -5.09091583e-02	 -5.38261177e-02	 -5.44341009e-02	 -5.85071276e-02	 -6.32564020e-02	 -6.88964799e-02	 -7.56106177e-02
201	 -2.93185197e-03	 -1.65108237e-03	 -1.48445966e-03	 -1.43841669e-03	 -1.41946012e-03	 -2.65716872e-02	 -1.60341842e-02	 -1.00046328e-02	 -6.69320687e-03	 -4.87152595e-03	 -4.02298898e-02	 -3.48879824e-02	 -3.09950813e-02	 -2.83139675e-02	 -2.66947792e-02	 -4.84596532e-02	 -4.83679689e-02	 -4.91920511e-02	 -5.10096549e-02	 -5.39327675e-02	 -5.45334842e-02	 -5.86138093e-02	 -6.33711096e-02	 -6.90201063e-02	 -7.57441479e-02
202	 -2.93207456e-03	 -1.65109407e-03	 -1.48446215e-03	 -1.43841785e-03	 -1.41946090e-03	 -2.65799909e-02	 -1.60390297e-02	 -1.00072797e-02	 -6.69464810e-03	 -4.87234581e-03	 -4.02420182e-02	 -3.48989375e-02	 -3.10051149e-02	 -2.83233519e-02	 -2.67038044e-02	 -4.84737054e-02	 -4.83822888e-02	 -4.92068444e-02	 -5.10251489e-02	 -5.39492082e-02	 -5.45488068e-02	 -5.86302548e-02	 -6.33887895e-02	 -6.90391575e-02	 -7.57647212e-02
203	 -2.93229804e-03	 -1.65110579e-03	 -1.48446465e-03	 -1.43841901e-03	 -1.41946167e-03	 -2.65883312e-02	 -1.60438967e-02	 -1.00099383e-02	 -6.69609559e-03	 -4.87316917e-03	 -4.02541995e-02	 -3.49099407e-02	 -3.10151927e-02	 -2.83327778e-02	 -2.67128695e-02	 -4.84878186e-02	 -4.83966710e-02	 -4.92217021e-02	 -5.10407103e-02	 -5.39657203e-02	 -5.45641959e-02	 -5.86467716e-02	 -6.34065458e-02	 -6.90582908e-02	 -7.57853830e-02
204	 -2.93252410e-03	 -1.65111764e-03	 -1.48446716e-03	 -1.43842018e-03	 -1.41946246e-03	 -2.65967717e-02	 -1.60488222e-02	 -1.00126288e-02	 -6.69756036e-03	 -4.87400228e-03	 -4.02665267e-02	 -3.49210758e-02	 -3.10253915e-02	 -2.83423169e-02	 -2.67220437e-02	 -4.85021005e-02	 -4.84112251e-02	 -4.92367374e-02	 -5.10564577e-02	 -5.39824295e-02	 -5.45797687e-02	 -5.86634854e-02	 -6.34245138e-02	 -6.90776521e-02	 -7.58062906e-02
205	 -2.93275443e-03	 -1.65112970e-03	 -1.48446972e-03	 -1.43842137e-03	 -1.41946325e-03	 -2.66053753e-02	 -1.60538431e-02	 -1.00153713e-02	 -6.69905335e-03	 -4.87485138e-03	 -4.02790917e-02	 -3.49324260e-02	 -3.10357875e-02	 -2.83520406e-02	 -2.67313955e-02	 -4.85166578e-02	 -4.84260598e-02	 -4.92520626e-02	 -5.10725085e-02	 -5.39994606e-02	 -5.45956415e-02	 -5.86805210e-02	 -6.34428277e-02	 -6.90973857e-02	 -7.58276001e-02
206	 -2.93299075e-03	 -1.65114206e-03	 -1.48447234e-03	 -1.43842258e-03	 -1.41946407e-03	 -2.66142067e-02	 -1.60589970e-02	 -1.00181864e-02	 -6.70058575e-03	 -4.87572283e-03	 -4.02919888e-02	 -3.49440764e-02	 -3.10464587e-02	 -2.83620219e-02	 -2.67409950e-02	 -4.85315994e-02	 -4.84412863e-02	 -4.92677925e-02	 -5.10889832e-02	 -5.40169413e-02	 -5.46119332e-02	 -5.86980062e-02	 -6.34616247e-02	 -6.91176397e-02	 -7.58494711e-02
207	 -2.93323485e-03	 -1.65115482e-03	 -1.48447504e-03	 -1.43842383e-03	 -1.41946490e-03	 -2.66233336e-02	 -1.60643234e-02	 -1.00210956e-02	 -6.70216930e-03	 -4.87662328e-03	 -4.03053169e-02	 -3.49561164e-02	 -3.10574869e-02	 -2.83723372e-02	 -2.67509160e-02	 -4.85470400e-02	 -4.84570213e-02	 -4.92840477e-02	 -5.11060080e-02	 -5.40350056e-02	 -5.46287688e-02	 -5.87160749e-02	 -6.34810488e-02	 -6.91385692e-02	 -7.58720713e-02
208	 -2.93348869e-03	 -1.65116806e-03	 -1.48447784e-03	 -1.43842513e-03	 -1.41946577e-03	 -2.66328286e-02	 -1.60698648e-02	 -1.00241222e-02	 -6.70381662e-03	 -4.87755992e-03	 -4.03191822e-02	 -3.49686418e-02	 -3.10689600e-02	 -2.83830689e-02	 -2.67612375e-02	 -4.85631026e-02	 -4.84733902e-02	 -4.93009577e-02	 -5.11237185e-02	 -5.40537973e-02	 -5.46462823e-02	 -5.87348710e-02	 -6.35012546e-02	 -6.91603407e-02	 -7.58955805e-02
209	 -2.93375435e-03	 -1.65118191e-03	 -1.48448076e-03	 -1.43842648e-03	 -1.41946667e-03	 -2.66427714e-02	 -1.60756676e-02	 -1.00272915e-02	 -6.70554147e-03	 -4.87854055e-03	 -4.03337005e-02	 -3.49817576e-02	 -3.10809740e-02	 -2.83943066e-02	 -2.67720459e-02	 -4.85799213e-02	 -4.84905297e-02	 -4.93186638e-02	 -5.11422628e-02	 -5.40734735e-02	 -5.46646199e-02	 -5.87545515e-02	 -6.35224110e-02	 -6.91831362e-02	 -7.59201949e-02
210	 -2.93403417e-03	 -1.65119647e-03	 -1.48448383e-03	 -1.43842789e-03	 -1.41946761e-03	 -2.66532497e-02	 -1.60817831e-02	 -1.00306314e-02	 -6.70735908e-03	 -4.87957381e-03	 -4.03490002e-02	 -3.49955795e-02	 -3.10936351e-02	 -2.84061499e-02	 -2.67834368e-02	 -4.85976447e-02	 -4.85085912e-02	 -4.93373224e-02	 -5.11618045e-02	 -5.40942078e-02	 -5.46839437e-02	 -5.87752902e-02	 -6.35447046e-02	 -6.92071566e-02	 -7.59461316e-02
211	 -2.93433076e-03	 -1.65121189e-03	 -1.48448707e-03	 -1.43842939e-03	 -1.41946861e-03	 -2.66643618e-02	 -1.60882687e-02	 -1.00341734e-02	 -6.70928647e-03	 -4.88066938e-03	 -4.03652245e-02	 -3.50102371e-02	 -3.11070620e-02	 -2.84187097e-02	 -2.67955171e-02	 -4.86164388e-02	 -4.85277438e-02	 -4.93571081e-02	 -5.11825266e-02	 -5.41161943e-02	 -5.47044345e-02	 -5.87972811e-02	 -6.35683441e-02	 -6.92326269e-02	 -7.59736334e-02
212	 -2.93464702e-03	 -1.65122830e-03	 -1.48449052e-03	 -1.43843097e-03	 -1.41946967e-03	 -2.66762182e-02	 -1.60951890e-02	 -1.00379526e-02	 -6.71134279e-03	 -4.88183810e-03	 -4.03825347e-02	 -3.50258762e-02	 -3.11213884e-02	 -2.84321111e-02	 -2.68084070e-02	 -4.86364902e-02	 -4.85481779e-02	 -4.93782177e-02	 -5.12046351e-02	 -5.41396516e-02	 -5.47262958e-02	 -5.88207426e-02	 -6.35935642e-02	 -6.92597997e-02	 -7.60029730e-02
213	 -2.93498625e-03	 -1.65124588e-03	 -1.48449420e-03	 -1.43843267e-03	 -1.41947079e-03	 -2.66889441e-02	 -1.61026169e-02	 -1.00420088e-02	 -6.71354968e-03	 -4.88309226e-03	 -4.04011133e-02	 -3.50426617e-02	 -3.11367653e-02	 -2.84464956e-02	 -2.68222427e-02	 -4.86580102e-02	 -4.85701086e-02	 -4.94008734e-02	 -5.12283627e-02	 -5.41648265e-02	 -5.47497577e-02	 -5.88459218e-02	 -6.36206303e-02	 -6.92889611e-02	 -7.60344590e-02
214	 -2.93535219e-03	 -1.65126481e-03	 -1.48449816e-03	 -1.43843448e-03	 -1.41947200e-03	 -2.67026814e-02	 -1.61106354e-02	 -1.00463874e-02	 -6.71593171e-03	 -4.88444578e-03	 -4.04211671e-02	 -3.50607806e-02	 -3.11533641e-02	 -2.84620234e-02	 -2.68371783e-02	 -4.86812383e-02	 -4.85937801e-02	 -4.94253274e-02	 -5.12539735e-02	 -5.41919991e-02	 -5.47750814e-02	 -5.88730987e-02	 -6.36498433e-02	 -6.93204350e-02	 -7.60684414e-02
215	 -2.93574906e-03	 -1.65128530e-03	 -1.48450244e-03	 -1.43843644e-03	 -1.41947330e-03	 -2.67175911e-02	 -1.61193386e-02	 -1.00511398e-02	 -6.71851678e-03	 -4.88591448e-03	 -4.04429313e-02	 -3.50804455e-02	 -3.11713798e-02	 -2.84788771e-02	 -2.68533895e-02	 -4.87064466e-02	 -4.86194697e-02	 -4.94518661e-02	 -5.12817675e-02	 -5.42214877e-02	 -5.48025633e-02	 -5.89025913e-02	 -6.36815453e-02	 -6.93545898e-02	 -7.61053174e-02
216	 -2.93618168e-03	 -1.65130759e-03	 -1.48450708e-03	 -1.43843856e-03	 -1.41947470e-03	 -2.67338568e-02	 -1.61288337e-02	 -1.00563242e-02	 -6.72133659e-03	 -4.88751632e-03	 -4.04666730e-02	 -3.51018979e-02	 -3.11910337e-02	 -2.84972637e-02	 -2.68710757e-02	 -4.87339442e-02	 -4.86474925e-02	 -4.94808152e-02	 -5.13120857e-02	 -5.42536539e-02	 -5.48325404e-02	 -5.89347613e-02	 -6.37161245e-02	 -6.93918438e-02	 -7.61455386e-02
